Gene	gamma
GB41744	-0.237789106
GB41600	-0.51047471
GB41745	-0.801179298
GB41599	-0.54354836
GB41598	-0.049421043
GB41746	0.563963963
GB52743	-0.506589343
GB52742	-0.194056974
GB52744	0.851033203
GB52741	0.371507705
GB52740	1.092469629
GB52745	-0.983339989
GB52746	0.213655117
GB52747	-0.241996054
GB52739	-0.673104816
GB52738	0.255223608
GB52748	0.274021839
GB52737	-0.603856814
GB52749	-0.514848226
GB52736	-0.923093627
GB52750	-0.549287113
GB52735	-0.193231957
GB52751	-0.647856918
GB52731	0.602293879
GB52752	-0.419979827
GB52730	-0.118061238
GB52729	0.031823262
GB52728	-0.141262714
GB52753	0.043271229
GB52727	-0.381707378
GB52726	-0.385940087
GB52754	-0.561490262
GB52725	-0.294158474
GB52755	0.308679077
GB52724	2.017639635
GB52756	0.318173637
GB52757	0.434766075
GB52758	-0.59360862
GB52723	0.439650418
GB52722	-0.331404319
GB52759	0.394579476
GB52721	0.012746628
GB52760	-0.574278274
GB52720	-0.306743763
GB52719	0.714945201
GB52718	-0.56151318
GB52762	-0.443372119
GB52717	0.954353687
GB52763	0.543893708
GB52716	0.362876442
GB52715	-0.235439491
GB52712	2.109129752
GB52765	-0.251166309
GB52711	1.153525545
GB52766	2.079252724
GB52767	1.198381065
GB52768	0.469320691
GB52710	-0.31606877
GB52770	0.061920982
GB52708	0.871423165
GB52707	0.080987922
GB52772	-0.427026502
GB52773	-0.212206878
GB52774	0.520446292
GB52775	0.477604087
GB52776	1.70102251
GB52778	0.016800401
GB52779	0.986809813
GB52706	-0.078139681
GB52705	1.508852503
GB52780	0.169340014
GB52781	-0.060308759
GB52704	0.089592646
GB52703	-0.456639896
GB52782	-0.352664259
GB52783	1.357530254
GB52702	0.387705657
GB52784	-0.395502751
GB52785	-0.217276739
GB52701	-0.156733779
GB52700	1.245902993
GB52698	0.287765713
GB52786	0.235274734
GB52788	-0.564533741
GB52789	-0.097486021
GB52790	-0.025670826
GB52791	0.292066573
GB52697	-0.00462207
GB52792	0.479620583
GB52793	0.303791364
GB52796	-0.50144505
GB52696	-0.357060292
GB52797	-0.79102187
GB52798	0.889871964
GB52695	-0.08287714
GB52799	-0.532593631
GB52694	-0.44494517
GB52693	0.201434337
GB52800	0.391464632
GB52692	-0.838985278
GB52801	-0.691050789
GB52691	-0.182200864
GB52690	0.371555954
GB52802	2.011631389
GB52689	-0.436629308
GB52803	-0.226535151
GB52804	1.055859029
GB52688	-0.575307228
GB52687	-0.817287365
GB52686	-0.067424114
GB52805	-0.347062592
GB52685	0.526027021
GB52806	0.143104462
GB52684	-0.682815611
GB52808	-0.521573031
GB52810	0.696441581
GB52812	-0.209056236
GB52813	-0.410508624
GB52814	0.892683428
GB54158	-0.836402321
GB54156	0.039887596
GB54159	-0.038856181
GB54155	1.295641762
GB54154	-0.069197732
GB54160	-0.016125558
GB54153	0.006916861
GB54152	0.549253664
GB54151	0.473867273
GB54150	0.016125657
GB54161	0.206665157
GB54148	0.418868317
GB54162	0.289241337
GB54147	0.378252397
GB54163	0.212433291
GB54164	0.365468765
GB54165	-0.01005491
GB54166	-0.057817448
GB54146	0.015961864
GB54167	1.008271332
GB54145	0.725305809
GB54144	0.380096151
GB54143	0.048426998
GB54142	0.768081563
GB54168	0.169450393
GB54141	-0.453021852
GB54169	0.092178923
GB54140	0.450044382
GB54139	-0.186732229
GB54170	0.684505772
GB54137	-0.196030671
GB54172	-0.360229945
GB54136	-0.604562386
GB54173	-0.610134186
GB54135	-0.044604861
GB54174	0.380735964
GB54134	0.608042909
GB54175	1.847017932
GB54133	-0.083754859
GB54132	0.891221487
GB54131	0.667523704
GB54176	0.361846931
GB54130	0.944810898
GB54177	0.680658431
GB54129	-0.489373065
GB54178	0.799609988
GB54128	1.585495506
GB54179	2.561511537
GB54180	0.534754365
GB54127	0.349347352
GB54126	0.232799578
GB54125	-0.081009235
GB54181	-0.759610392
GB54124	0.714217566
GB54182	0.644647703
GB54123	1.156997261
GB54121	0.279088274
GB54183	-0.134813334
GB54184	0.049553903
GB54120	0.884579689
GB54119	-0.308473015
GB54118	-0.172216621
GB54117	0.172794349
GB54116	0.07759039
GB54115	0.487642257
GB54114	1.058965575
GB54186	0.290695478
GB54113	0.217296818
GB54187	0.37227404
GB54112	-0.162343585
GB54188	-0.435086055
GB54111	0.856466632
GB54189	2.295797469
GB54110	-0.351229052
GB54190	-0.754755848
GB54191	0.259203174
GB54109	0.966235319
GB54192	-0.220115852
GB54193	-0.547513606
GB54108	0.4232767
GB54194	-0.228596073
GB54107	0.497639303
GB54105	0.065156481
GB54195	-0.289359826
GB54104	0.097048883
GB54197	0.245127135
GB54198	0.438507691
GB54199	0.04646725
GB54200	-0.090430877
GB54103	-0.851472538
GB54201	-0.878042614
GB54102	0.092737378
GB54203	0.260449421
GB54101	0.860516499
GB54204	1.184652675
GB54205	-0.145111502
GB54100	-0.209976504
GB54206	0.197958178
GB54099	-0.031699254
GB54207	-0.623872113
GB54098	-0.010142719
GB54208	0.072227832
GB54209	0.279197458
GB54097	-0.329558601
GB54210	0.041751934
GB54095	-0.097287813
GB54094	-0.112871995
GB54093	-0.277249323
GB54092	-0.270291441
GB54211	0.60490965
GB54212	0.087230696
GB54213	0.381043973
GB54091	-0.277107266
GB54214	0.271188999
GB54090	0.085606826
GB54215	-0.422708709
GB54216	0.203678184
GB54089	0.104244344
GB54217	0.272189414
GB54088	0.163192311
GB54218	0.109752052
GB54219	0.374743498
GB54087	0.02944916
GB54086	0.345252799
GB54220	-0.22945441
GB54085	-0.323944993
GB54083	-0.339236802
GB43722	1.119562417
GB43719	0.960441197
GB43718	0.247748121
GB43724	-0.340803758
GB43726	-0.525752617
GB43727	1.61633803
GB43716	0.774411796
GB43714	0.397156176
GB43728	0.277997882
GB43713	0.455686533
GB43712	-0.560042411
GB43711	1.263105982
GB43710	1.651992163
GB43709	0.280190111
GB43729	0.096107318
GB43730	-1.287953442
GB43708	0.460472426
GB43731	-0.328249186
GB43732	-0.90890877
GB43707	0.217166976
GB43733	-0.229768512
GB43734	0.162753449
GB43735	0.083080439
GB43706	0.260724913
GB43736	-0.318559941
GB43705	1.902941443
GB43737	0.009473351
GB43738	2.472894007
GB43704	0.177367073
GB43703	-0.644150976
GB43739	1.62999842
GB43702	0.259172456
GB43700	-0.000932563
GB43699	0.030426704
GB43740	1.148110276
GB43741	-0.463254577
GB43742	0.016949328
GB43697	0.243594011
GB43743	-0.384913317
GB43696	0.302646493
GB43598	-0.550205494
GB43597	-0.284516073
GB43596	0.547227562
GB43599	-0.27150661
GB43595	-0.149260135
GB43594	-0.191969573
GB43602	0.220458653
GB43604	-0.196025377
GB43605	0.22362482
GB43606	0.022039298
GB43592	-1.084651181
GB43607	-0.468249493
GB43591	0.251780086
GB43590	-0.218902897
GB43589	-0.281947363
GB43588	-0.542890949
GB43587	-0.217809591
GB43609	-0.217869636
GB43611	0.78015591
GB43612	-0.707499191
GB43613	-0.239384998
GB43586	0.88391817
GB43614	-0.218293839
GB43615	0.612089136
GB43585	0.650605035
GB43584	0.852402203
GB43583	0.275104319
GB43582	0.434922725
GB43581	3.384996283
GB43617	0.509761885
GB43580	-0.342418259
GB43579	2.532585901
GB43618	1.651792257
GB43619	0.156616722
GB43576	-0.40295556
GB43575	1.116168537
GB43574	0.304042422
GB43573	1.194160774
GB43572	1.642814122
GB43571	2.902401835
GB43570	-0.532690341
GB43621	-0.350764756
GB43622	-0.576677542
GB43569	0.173505856
GB43568	0.326376424
GB43623	-0.660751383
GB43624	-0.057091892
GB43625	0.119780979
GB43567	0.326903391
GB43566	0.020227158
GB43565	-0.233382638
GB43626	0.195235537
GB43564	0.121475628
GB43563	-0.52556074
GB43627	-0.007368872
GB43628	0.110771043
GB43562	0.18091855
GB43561	-0.401537458
GB43560	-0.225549043
GB43559	-0.18613406
GB43558	-0.048077339
GB43629	0.227276781
GB43556	-0.477283154
GB43630	-0.60609407
GB43631	-1.165197318
GB43632	-0.276669499
GB43633	0.212376659
GB43555	0.392133276
GB43554	-0.354003538
GB43553	-0.601551266
GB43634	-0.532856555
GB43552	0.008861873
GB43635	0.125629693
GB43551	-0.70159618
GB43549	0.143108695
GB43636	-0.386360548
GB43548	-0.067988932
GB43637	1.496324938
GB43547	-0.066784258
GB43546	-0.589902913
GB43545	0.211447325
GB43638	-0.642847915
GB43543	0.594016343
GB43540	1.486595476
GB43539	0.616788255
GB43639	-0.513831575
GB43537	-0.043932973
GB43640	0.428244909
GB43536	-0.331620907
GB43535	0.69420968
GB43534	-0.594497841
GB43642	0.248058523
GB43643	-0.31687598
GB42267	-0.743791289
GB42268	0.028109354
GB42269	-0.311883651
GB42271	-0.480435821
GB42272	1.635771308
GB42273	-0.222661319
GB42266	-0.952994981
GB42274	-0.349978903
GB42265	-0.531975232
GB42275	0.190505634
GB42276	-0.149814574
GB42264	-0.074550734
GB42263	-0.500335384
GB42277	-0.28750043
GB42278	-0.359571667
GB42279	-0.306529175
GB42280	0.041388054
GB42281	-0.05630545
GB42262	0.49838512
GB42261	-0.248747477
GB42282	-0.126873967
GB42260	0.412043557
GB42283	-0.028691583
GB42259	0.078289624
GB42258	-0.397667947
GB43785	-0.642854428
GB43784	-0.34204045
GB43783	-0.612504466
GB43786	0.889015663
GB43782	0.161476712
GB43787	9.759235111
GB43781	1.234576671
GB43780	1.896371693
GB43779	-0.281199163
GB43778	-0.039012471
GB43776	0.213865869
GB43775	0.42181252
GB43774	-0.624504356
GB43788	0.122596239
GB43789	0.326828547
GB43790	1.685847577
GB43791	0.629739735
GB43773	-0.123479961
GB43792	0.523382888
GB43794	0.722121406
GB43772	0.471229153
GB43771	0.417366663
GB43770	-0.714437915
GB48478	-0.253072879
GB48479	-1.051795054
GB48477	0.015844984
GB48476	3.625897341
GB48475	2.117668248
GB48480	0.588941144
GB48481	0.511033366
GB48482	-0.257775769
GB48483	0.269446286
GB48474	1.27253367
GB48484	0.473639426
GB48471	-0.014604213
GB48470	-0.443624584
GB48469	-0.164386517
GB48485	-0.336709959
GB48468	0.677806402
GB48486	0.419066962
GB48467	0.573725745
GB48466	-0.301729875
GB48487	-1.010893056
GB48488	0.040050863
GB48465	-0.24755004
GB48489	-0.320232799
GB48464	-0.007246331
GB48463	5.338452178
GB48462	0.311288749
GB51771	0.359468381
GB53054	-0.501023149
GB53055	1.695060314
GB53053	-0.336131274
GB53051	-0.702729758
GB53050	-0.641978269
GB53049	0.00859213
GB55681	0.455413786
GB55680	0.585280854
GB55679	-0.219136868
GB55678	0.18157516
GB55682	0.208189064
GB55684	-0.119072812
GB55685	0.581810187
GB55677	-0.090472363
GB55676	0.367282191
GB55675	0.536027025
GB49035	-0.233156374
GB49036	-0.442629483
GB49034	0.59844039
GB49033	0.776071415
GB49037	-0.063139067
GB49032	0.012975632
GB49038	-0.257953795
GB49039	-0.700147848
GB49031	-0.23442339
GB49030	-0.582631706
GB49029	0.259271942
GB49028	0.008746202
GB49027	0.387325103
GB49026	-0.258511231
GB49040	-0.358744971
GB49025	0.373132872
GB49024	0.313315313
GB49041	-0.725593904
GB49022	-0.018539383
GB49021	0.186235049
GB49020	0.407896062
GB49042	-0.431518453
GB49019	-0.722402036
GB49018	1.196376233
GB49017	-0.045274621
GB49043	1.113141838
GB49015	-0.246768681
GB49014	-0.348425641
GB49044	0.052964651
GB49045	0.707488103
GB49046	0.127338333
GB49047	0.117234175
GB49013	0.082868179
GB49048	0.14070536
GB49012	-0.383980649
GB49049	0.04506215
GB49050	-0.463881355
GB41543	-0.413242577
GB41542	0.852480623
GB41544	1.447777668
GB41545	0.180231015
GB41546	0.727749711
GB41547	1.009206372
GB41541	0.750810699
GB41549	0.067028795
GB41550	-0.498162949
GB40288	0.045714597
GB40287	0.741858303
GB40286	2.286528528
GB40285	1.429845672
GB40284	2.907952118
GB40289	-0.154238189
GB40283	0.856776678
GB40282	-0.189297394
GB40280	1.215765561
GB40279	0.814824855
GB40278	0.154212081
GB50118	1.213743401
GB50119	-0.280252788
GB50120	0.289373882
GB50117	0.19110943
GB50116	-0.054649425
GB50121	-0.150720099
GB50115	-0.527843061
GB50114	0.094082263
GB50113	0.192200433
GB50112	0.912867041
GB50111	-0.052240135
GB50123	-0.09324513
GB50110	0.133016203
GB50109	-0.022958366
GB50108	-0.419043495
GB50124	0.241968518
GB50125	-0.172169045
GB50126	0.596152594
GB50127	-0.250169922
GB50128	-0.099710903
GB50106	0.251601507
GB50129	-0.39904102
GB50105	-0.29734731
GB50130	-0.227315479
GB50104	-0.593439468
GB50131	0.400349241
GB50132	-0.405752633
GB50133	-0.686969608
GB50103	-0.434248653
GB50135	-0.063932312
GB50102	-0.721002313
GB50136	-0.228546967
GB50137	2.100337591
GB50138	0.373799394
GB50101	1.529023535
GB50100	0.037027452
GB50099	0.427300273
GB50140	-0.622024315
GB50098	0.316341079
GB50141	0.584954827
GB50142	0.604703265
GB50144	-0.446083229
GB50097	-0.547979257
GB50096	-0.837848185
GB50095	0.066595929
GB50094	-0.455209986
GB50145	-1.09833015
GB50093	-0.761042077
GB50146	-0.391805887
GB50092	-0.248707331
GB50091	-0.89547085
GB50147	0.184726021
GB50148	4.449025737
GB50149	0.367648423
GB50150	1.922447838
GB50090	0.829032252
GB50089	0.820973313
GB50151	0.131296618
GB50153	1.976604314
GB50088	0.600926973
GB50087	-0.204218827
GB50156	-0.474379133
GB50157	-0.520743348
GB50086	0.470309313
GB50085	0.792152401
GB50084	1.30316217
GB50083	0.515289851
GB50158	-0.009684705
GB50082	0.520512461
GB50081	0.198834088
GB50159	0.113406171
GB50160	0.236703354
GB50079	3.325904019
GB50078	0.619734739
GB50161	0.303294534
GB50077	-0.085053317
GB50162	0.676869166
GB50163	-0.088180731
GB50076	1.679403089
GB50164	-0.138069781
GB50075	0.075835295
GB50074	-0.395468172
GB50166	-0.305308294
GB50073	0.072223481
GB50167	0.241271269
GB50072	-0.378964128
GB50071	-0.34099787
GB50070	0.162339822
GB50069	0.300076561
GB50168	-0.271430742
GB50068	-0.337952324
GB50067	0.154605399
GB50066	0.162220189
GB50065	0.245247833
GB50064	-0.204015067
GB50170	0.763429049
GB50171	-0.681263721
GB50063	-0.322489417
GB50062	1.790347939
GB50061	0.870512393
GB50172	-0.742911158
GB50060	0.13079748
GB50059	-0.093386986
GB50173	0.237940248
GB50058	1.713486763
GB50175	-0.508158549
GB50177	0.22402583
GB50178	3.446888201
GB50179	-0.074657376
GB50057	-0.541359326
GB50056	0.319764278
GB50055	0.26783926
GB50054	0.461316867
GB50053	-0.076788808
GB50052	-0.026983678
GB50051	1.428674706
GB50180	0.900337273
GB50050	0.848859898
GB50181	0.019393561
GB50049	-0.209504487
GB50048	-0.26984821
GB50047	-0.771915924
GB50182	-0.922643611
GB50183	-0.411957074
GB50045	2.813885652
GB50184	0.50706317
GB50186	0.690420828
GB50044	0.129343806
GB50043	0.165061572
GB50188	-0.384701031
GB50189	0.0118463
GB50190	-0.391550529
GB50042	-0.398145364
GB50191	-0.481566046
GB50041	1.691387022
GB50040	0.053171736
GB50192	-0.308233862
GB50039	2.114813638
GB50193	-1.004926216
GB50038	-0.292894582
GB50194	-0.177030778
GB50037	-0.218327968
GB50195	0.631340054
GB50036	0.278676065
GB50196	0.236844765
GB50034	0.17199623
GB50033	-0.158170202
GB50032	-0.092180119
GB50197	0.075367168
GB50198	-0.468814061
GB50199	0.072075639
GB50031	-0.130479055
GB50200	-0.352451074
GB50030	-0.037475834
GB50202	-0.261176213
GB50029	1.884754634
GB50204	0.29815492
GB50206	0.399087568
GB50028	0.247516723
GB50027	-0.075573558
GB50026	1.655471994
GB50207	-0.359566641
GB50025	-0.407773038
GB50024	-0.116268918
GB50208	-0.563971846
GB50023	-0.270436047
GB50022	-0.035110106
GB50209	-0.233872241
GB50210	-0.016707243
GB50021	-0.05189513
GB50211	0.039353072
GB50212	0.94828273
GB50020	-0.24915727
GB50018	-0.048745922
GB50213	1.539055516
GB50214	-0.098928806
GB50017	-0.143871501
GB50215	0.160660681
GB50216	0.004906361
GB50016	0.00897886
GB50217	1.799542255
GB50218	0.675586363
GB50015	0.276160778
GB50219	0.62155153
GB50220	0.924052715
GB50221	1.275415266
GB50014	-0.613972984
GB50222	0.039448683
GB50223	0.462434303
GB50013	1.066778966
GB50012	0.426140615
GB50224	-0.465625139
GB50011	1.139299766
GB50010	0.852900273
GB50009	1.326860106
GB50008	0.073989449
GB50225	-0.084834918
GB50226	0.317080189
GB50007	1.82998195
GB50006	2.567258996
GB50227	1.265747502
GB50228	1.429483663
GB50005	0.886973228
GB50004	0.558766935
GB50229	0.112045477
GB50230	-0.336158629
GB50231	0.049733863
GB50003	0.106182165
GB50001	0.395026345
GB50232	-0.692729772
GB50000	0.656155034
GB49999	0.933400349
GB49998	0.454270199
GB49997	0.084598672
GB49996	0.390061338
GB49995	0.519318263
GB50233	0.425700415
GB49994	-0.337048611
GB50235	0.631586482
GB50236	-0.684110074
GB49993	-0.262760255
GB50237	-0.050343303
GB49992	-0.242103177
GB50238	0.935303827
GB49991	-0.254152437
GB49990	0.047092826
GB50239	0.001775699
GB49989	0.555025085
GB49988	-0.71911975
GB50241	0.086001361
GB50242	0.090680032
GB50243	0.095603132
GB49987	1.154093617
GB50244	-0.262939237
GB49986	-0.140871449
GB50245	0.500202582
GB50246	0.617236652
GB49985	0.449501588
GB50247	-0.243520829
GB49984	-0.057226193
GB50248	0.42347678
GB50249	2.101864757
GB49983	-0.218314886
GB49982	0.868000546
GB49981	3.0805383
GB50250	0.077218525
GB49979	0.557823193
GB49977	0.231437656
GB49976	-0.409144378
GB50251	-0.242019157
GB49975	0.20730496
GB50252	-0.855414685
GB49974	0.775458739
GB50253	0.714266369
GB49973	0.552906268
GB49972	0.729235862
GB50254	0.611899601
GB49971	-0.721873464
GB49970	0.181661476
GB49969	-0.112233873
GB50255	0.406723879
GB49967	0.976171903
GB49966	0.598042986
GB49965	-0.070012463
GB50256	0.035129294
GB49963	1.392766762
GB50257	-0.028276142
GB49962	0.787344699
GB50258	-0.040702203
GB49961	-0.389227831
GB50259	-0.366573002
GB50261	-0.224735525
GB49960	0.858195551
GB49959	0.030253948
GB50262	-0.067173704
GB49958	-0.235556708
GB49957	0.57529066
GB50264	-0.34978316
GB50265	2.604822112
GB50267	-0.067891788
GB49956	-0.136292304
GB50268	0.411044958
GB49955	-0.705415983
GB50269	0.524754597
GB50270	-0.376355653
GB49953	0.27014007
GB50271	-0.228213914
GB50272	-0.887042308
GB49952	2.635991973
GB49951	0.787782943
GB50274	-0.555707512
GB49949	-0.445384493
GB50275	-0.0791716
GB49948	0.083200333
GB50276	-0.796135993
GB50277	0.224093538
GB49947	0.475860476
GB50278	1.340508883
GB50280	-0.509497056
GB49946	0.737969875
GB49945	0.243315994
GB49944	-0.428880113
GB49943	-0.115714414
GB50281	-0.617761231
GB50282	0.240049679
GB49942	-0.106512002
GB50283	1.571221486
GB49941	-1.175072576
GB50284	-0.266746486
GB49940	1.075896047
GB49939	-0.201214646
GB50286	-0.642849245
GB49938	0.813644682
GB49937	1.191456677
GB49936	0.533186772
GB49935	-0.40788774
GB49934	-0.568088048
GB50287	0.586480544
GB49933	-0.908623265
GB49932	0.252380936
GB49931	0.750264192
GB50288	-0.993837237
GB50289	-0.030802074
GB50290	0.215663474
GB41552	-0.051830961
GB47934	0.346555128
GB47935	-1.054449695
GB47933	1.782672118
GB47932	0.194231589
GB47931	1.3853665
GB47938	0.185735445
GB47930	1.75450922
GB47940	-0.335127708
GB47941	0.593242275
GB47929	0.394456484
GB47928	0.221447287
GB47927	0.437110011
GB47926	0.575176375
GB47942	2.192556657
GB47925	1.008782001
GB47943	1.53256594
GB50541	-0.488342135
GB50542	0.069890477
GB50540	1.827444406
GB50539	-0.181286014
GB50543	-0.436021662
GB50545	0.585519126
GB50546	0.801115225
GB50547	0.958313356
GB50548	11.80083605
GB50538	0.562292824
GB50537	-0.002989729
GB50549	0.441286326
GB50550	0.245422363
GB50536	-0.557474847
GB50535	-1.045445691
GB50551	-0.594930611
GB50552	-0.1180427
GB50553	-0.299821311
GB50534	0.043149073
GB50554	-0.459118364
GB50555	-0.192712065
